SEGMENT_ID,L_F_ADD,L_T_ADD,R_F_ADD,R_T_ADD,STREET_ID,PRE_DIR,ST_NAME,ST_TYPE,SUF_DIR,ALTERNATE_NAME,CFCC,SPEEDLIMIT,ONEWAY,F_ZLEV,T_ZLEV,FT_COST,TF_COST,FT_DIR,TF_DIR,SHIELD,HWY_NUM,MUN_L,MUN_R,NBHD_L,NBHD_R,STATE00_L,STATE00_R,COUNTY00_L,COUNTY00_R,MCD00_L,MCD00_R,Shape_Length,shape_wkt,coordinates,segment_length_m,traffic_weight
6102,1.0,9.0,,,3131,,Park,ST,,,A31,25,,0,0,0.053,0.053,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.000345678413629,"MULTILINESTRING ((-71.062978121999947 42.357444411000074, -71.062993469999981 42.357460403000061, -71.063199864999945 42.357709525000075))","[(-71.06297812199995, 42.357444411000074), (-71.06299346999998, 42.35746040300006), (-71.06319986499994, 42.357709525000075)]",38.37030391282613,0.2647058823529412
6139,30.0,98.0,27.0,99.0,3160,,Parmenter,ST,,,A41,15,FT,0,0,0.083,-1.0,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.000275311785459,"MULTILINESTRING ((-71.055309075999958 42.364046089000055, -71.055575921999946 42.364113837000048))","[(-71.05530907599996, 42.364046089000055), (-71.05557592199995, 42.36411383700005)]",30.559608185949916,0.4090909090909091
6171,2.0,198.0,1.0,199.0,3173,,Paul Sullivan,WAY,,,A41,20,FT,0,0,0.362,-1.0,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.002322094780659,"MULTILINESTRING ((-71.065052413999979 42.34293479400003, -71.064547460999961 42.34280596800005, -71.063097548999963 42.342423840000038, -71.062804669999935 42.342352066000046))","[(-71.06505241399998, 42.34293479400003), (-71.06454746099996, 42.34280596800005), (-71.06309754899996, 42.34242384000004), (-71.06280466999993, 42.342352066000046)]",257.7525206531062,0.0
6198,2.0,98.0,1.0,99.0,3213,,Perry,ST,,,A41,20,FT,0,0,0.21434097,-1.0,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.001315339994343,"MULTILINESTRING ((-71.067051603999971 42.342817483000033, -71.066792593999935 42.342626479000046, -71.066728932999979 42.342604972000061, -71.065845876999958 42.342325174000052))","[(-71.06705160399997, 42.34281748300003), (-71.06679259399993, 42.342626479000046), (-71.06672893299998, 42.34260497200006), (-71.06584587699996, 42.34232517400005)]",146.00273937207035,0.0
6204,52.0,98.0,51.0,99.0,3218,,Peterborough,ST,,,A41,20,FT,0,0,0.361,-1.0,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.002269005901733,"MULTILINESTRING ((-71.097398164999959 42.343690478000042, -71.097725208999975 42.343599579000056, -71.099030237999955 42.34324986300004, -71.099589174999949 42.34310073100005))","[(-71.09739816499996, 42.34369047800004), (-71.09772520899998, 42.343599579000056), (-71.09903023799995, 42.34324986300004), (-71.09958917499995, 42.34310073100005)]",251.8596550923933,0.0
6205,100.0,198.0,101.0,199.0,3218,,Peterborough,ST,,,A41,20,FT,0,0,0.365,-1.0,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.002287347105015,"MULTILINESTRING ((-71.099589174999949 42.34310073100005, -71.100311172999966 42.342905143000053, -71.10122483899994 42.342659129000026, -71.101738299999965 42.342512727000042, -71.10179186299996 42.342487530000028))","[(-71.09958917499995, 42.34310073100005), (-71.10031117299997, 42.34290514300005), (-71.10122483899994, 42.342659129000026), (-71.10173829999997, 42.34251272700004), (-71.10179186299996, 42.34248753000003)]",253.89552865661614,0.0
6212,2.0,98.0,1.0,99.0,5145,,Phillips,CT,,,A73,5,,0,0,0.2584804,0.2584804,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.000316029360079,"MULTILINESTRING ((-71.069323404999977 42.36027400200004, -71.069249203999959 42.359966807000035))","[(-71.06932340499998, 42.36027400200004), (-71.06924920399996, 42.359966807000035)]",35.079258968722144,0.20588235294117646
6213,2.0,8.0,1.0,9.0,3225,,Phillips,ST,,,A41,20,FT,0,0,0.084,-1.0,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.000545456922059,"MULTILINESTRING ((-71.066362368999933 42.36033524100003, -71.066607558999976 42.360325875000058, -71.066907545999982 42.360318086000063))","[(-71.06636236899993, 42.36033524100003), (-71.06660755899998, 42.36032587500006), (-71.06690754599998, 42.36031808600006)]",60.54571834853879,0.38636363636363635
6214,28.0,32.0,29.0,31.0,3225,,Phillips,ST,,,A41,20,FT,0,0,0.066,-1.0,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.000339610329108,"MULTILINESTRING ((-71.06744912299996 42.360310447000074, -71.067707291999966 42.360306689000026, -71.067788698999948 42.360305623000045))","[(-71.06744912299996, 42.360310447000074), (-71.06770729199997, 42.360306689000026), (-71.06778869899995, 42.360305623000045)]",37.6967465309355,0.32142857142857145
6215,34.0,56.0,33.0,57.0,3225,,Phillips,ST,,,A41,20,FT,0,0,0.14,-1.0,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.000884304445945,"MULTILINESTRING ((-71.067788698999948 42.360305623000045, -71.067843744999948 42.36030445800003, -71.06867269199995 42.360282187000053))","[(-71.06778869899995, 42.360305623000045), (-71.06784374499995, 42.36030445800003), (-71.06867269199995, 42.36028218700005)]",98.1577934999164,0.3972602739726027
6216,58.0,76.0,59.0,71.0,3225,,Phillips,ST,,,A41,20,FT,0,0,0.086,-1.0,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.000650764475544,"MULTILINESTRING ((-71.06867269199995 42.360282187000053, -71.069323404999977 42.36027400200004))","[(-71.06867269199995, 42.36028218700005), (-71.06932340499998, 42.36027400200004)]",72.2348567853548,0.35294117647058826
6217,78.0,92.0,73.0,83.0,3225,,Phillips,ST,,,A41,20,FT,0,0,0.078,-1.0,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.000386988810843,"MULTILINESTRING ((-71.069323404999977 42.36027400200004, -71.069710206999957 42.360261979000029))","[(-71.06932340499998, 42.36027400200004), (-71.06971020699996, 42.36026197900003)]",42.95575800358591,0.30303030303030304
6236,88.0,90.0,111.0,111.0,3237,,Pinckney,ST,,,A41,20,FT,0,0,0.057,-1.0,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.000376306956752,"MULTILINESTRING ((-71.069930777999957 42.358809207000036, -71.070307027999945 42.358802660000038))","[(-71.06993077799996, 42.358809207000036), (-71.07030702799995, 42.35880266000004)]",41.77007219946851,0.36666666666666664
6237,92.0,98.0,113.0,123.0,3237,,Pinckney,ST,,,A41,20,FT,0,0,0.065,-1.0,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.000419355052769,"MULTILINESTRING ((-71.070307027999945 42.358802660000038, -71.070457997999938 42.358800617000043, -71.070726345999958 42.358797086000038))","[(-71.07030702799995, 42.35880266000004), (-71.07045799799994, 42.35880061700004), (-71.07072634599996, 42.35879708600004)]",46.548410857334524,0.4411764705882353
6238,100.0,102.0,125.0,137.0,3237,,Pinckney,ST,,,A41,20,FT,0,0,0.06,-1.0,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.000408260159505,"MULTILINESTRING ((-71.070726345999958 42.358797086000038, -71.071134160999975 42.358778026000039))","[(-71.07072634599996, 42.35879708600004), (-71.07113416099997, 42.35877802600004)]",45.31687770501203,0.5142857142857142
6239,104.0,110.0,139.0,153.0,3237,,Pinckney,ST,,,A41,20,FT,0,0,0.091,-1.0,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.000581911512652,"MULTILINESTRING ((-71.071134160999975 42.358778026000039, -71.071425696999938 42.358774301000039, -71.071716024999944 42.358770590000063))","[(-71.07113416099997, 42.35877802600004), (-71.07142569699994, 42.35877430100004), (-71.07171602499994, 42.35877059000006)]",64.5921779044209,0.44680851063829785
6242,2.0,10.0,1.0,11.0,3239,,Pine,ST,,,A41,15,FT,0,0,0.173,-1.0,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.000764732878696,"MULTILINESTRING ((-71.064218040999947 42.34780446700006, -71.063629799999944 42.347711681000078, -71.063480762999973 42.347631537000041))","[(-71.06421804099995, 42.34780446700006), (-71.06362979999994, 42.34771168100008), (-71.06348076299997, 42.34763153700004)]",84.88534953530574,0.23880597014925373
6243,12.0,98.0,13.0,99.0,3239,,Pine,ST,,,A41,15,FT,0,0,0.156,-1.0,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.000719027642159,"MULTILINESTRING ((-71.063480762999973 42.347631537000041, -71.063040680999961 42.347344479000071, -71.062865769999974 42.34726149100004))","[(-71.06348076299997, 42.34763153700004), (-71.06304068099996, 42.34734447900007), (-71.06286576999997, 42.34726149100004)]",79.81206827961363,0.234375
6300,2.0,10.0,1.0,11.0,3323,,Prince,ST,,,A41,20,FT,0,0,0.09028727,-1.0,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.000538711201043,"MULTILINESTRING ((-71.053441069999963 42.364054116000034, -71.053630427999963 42.36415912800004, -71.053912630999946 42.364314576000027))","[(-71.05344106999996, 42.364054116000034), (-71.05363042799996, 42.36415912800004), (-71.05391263099995, 42.36431457600003)]",59.79694331579067,0.42857142857142855
6301,83.0,73.0,86.0,72.0,3323,,Prince,ST,,,A31,25,FT,0,0,0.05904649,-1.0,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.000437435890133,"MULTILINESTRING ((-71.055847000999961 42.365423070000077, -71.055469054999946 42.365202827000076))","[(-71.05584700099996, 42.36542307000008), (-71.05546905499995, 42.365202827000076)]",48.55538380477467,0.34210526315789475
6302,85.0,85.0,88.0,88.0,3323,,Prince,ST,,,A31,25,FT,0,0,0.01741951,-1.0,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.000129049516184,"MULTILINESTRING ((-71.055958499999974 42.365488045000063, -71.055847000999961 42.365423070000077))","[(-71.05595849999997, 42.36548804500006), (-71.05584700099996, 42.36542307000008)]",14.324496296378685,0.0
6326,1.0,5.0,2.0,4.0,3285,,Pond Street,PL,,,A41,15,,0,0,0.08,0.08,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.00041515462806,"MULTILINESTRING ((-71.057339795999951 42.364640645000065, -71.056924981999941 42.364657459000057))","[(-71.05733979599995, 42.364640645000065), (-71.05692498199994, 42.36465745900006)]",46.082163714682494,0.43283582089552236
6418,9.0,1.0,10.0,2.0,3560,,Ringgold,ST,,,A41,20,FT,0,0,0.132,-1.0,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.000749100241848,"MULTILINESTRING ((-71.069648530999984 42.343327344000045, -71.07027140699995 42.342911199000071))","[(-71.06964853099998, 42.343327344000045), (-71.07027140699995, 42.34291119900007)]",83.15012684514338,0.2753623188405797
6435,52.0,2.0,51.0,1.0,3366,,Providence,ST,,,A41,20,FT,0,0,0.389,-1.0,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.002461486160873,"MULTILINESTRING ((-71.070440936999944 42.351413439000055, -71.072818435999977 42.350775934000069))","[(-71.07044093699994, 42.351413439000055), (-71.07281843599998, 42.35077593400007)]",273.2249638568483,0.36619718309859156
6473,2.0,4.0,1.0,5.0,5175,,Quincy,CT,,,A70,1,N,0,0,0.0,0.0,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.000340539032715,"MULTILINESTRING ((-71.05375814699994 42.363363837000065, -71.053674681999951 42.363255952000031, -71.053601281999988 42.363171641000065, -71.053539332999947 42.36310314900004))","[(-71.05375814699994, 42.363363837000065), (-71.05367468199995, 42.36325595200003), (-71.05360128199999, 42.363171641000065), (-71.05353933299995, 42.36310314900004)]",37.799832631342625,0.0
6591,2.0,2.0,1.0,1.0,5192,,Richmond,PL,,,A41,15,,0,0,0.118,0.118,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.00025910290208,"MULTILINESTRING ((-71.055309075999958 42.364046089000055, -71.055308021999963 42.364048060000073, -71.05518686399995 42.36427455900008))","[(-71.05530907599996, 42.364046089000055), (-71.05530802199996, 42.36404806000007), (-71.05518686399995, 42.36427455900008)]",28.760422130888916,0.6666666666666666
6862,12.0,24.0,13.0,15.0,3692,,Rutland,ST,,,A41,20,FT,0,0,0.08401395,-1.0,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.000473309388489,"MULTILINESTRING ((-71.074862112999938 42.338883463000059, -71.075225561999957 42.339186657000027))","[(-71.07486211299994, 42.33888346300006), (-71.07522556199996, 42.33918665700003)]",52.53734212232151,0.22727272727272727
6863,25.0,17.0,30.0,26.0,3692,,Rutland,ST,,,A41,20,FT,0,0,0.08354251,-1.0,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.000469050034452,"MULTILINESTRING ((-71.07558230099994 42.339491198000076, -71.075225561999957 42.339186657000027))","[(-71.07558230099994, 42.339491198000076), (-71.07522556199996, 42.33918665700003)]",52.06455382414799,0.29836829836829837
6895,78.0,90.0,83.0,95.0,3737,,Salem,ST,,,A41,20,FT,0,0,0.067,-1.0,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.000338804501588,"MULTILINESTRING ((-71.055871897999964 42.363592918000052, -71.055683981999948 42.363874833000068))","[(-71.05587189799996, 42.36359291800005), (-71.05568398199995, 42.36387483300007)]",37.607299676248516,0.22857142857142856
6896,92.0,98.0,97.0,105.0,3737,,Salem,ST,,,A41,20,FT,0,0,0.05250933,-1.0,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.000264783907343,"MULTILINESTRING ((-71.055683981999948 42.363874833000068, -71.055593828999974 42.364033642000038, -71.055575921999946 42.364113837000048))","[(-71.05568398199995, 42.36387483300007), (-71.05559382899997, 42.36403364200004), (-71.05557592199995, 42.36411383700005)]",29.391013715118476,0.2962962962962963
6897,106.0,112.0,115.0,121.0,3737,,Salem,ST,,,A41,20,FT,0,0,0.045,-1.0,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.000215606210006,"MULTILINESTRING ((-71.055548260999956 42.364364121000051, -71.05552801999994 42.364578775000041))","[(-71.05554826099996, 42.36436412100005), (-71.05552801999994, 42.36457877500004)]",23.932289310700963,0.44
6898,114.0,116.0,123.0,129.0,3737,,Salem,ST,,,A41,20,FT,0,0,0.034,-1.0,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.000146031923011,"MULTILINESTRING ((-71.05552801999994 42.364578775000041, -71.055514278999965 42.364724159000048))","[(-71.05552801999994, 42.36457877500004), (-71.05551427899996, 42.36472415900005)]",16.209543454216597,0.0
6899,118.0,128.0,131.0,139.0,3737,,Salem,ST,,,A41,20,FT,0,0,0.0649082,-1.0,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.000314099247176,"MULTILINESTRING ((-71.055514278999965 42.364724159000048, -71.055484790999969 42.365036871000029))","[(-71.05551427899996, 42.36472415900005), (-71.05548479099997, 42.36503687100003)]",34.865016436497605,0.35294117647058826
6900,130.0,138.0,141.0,147.0,3737,,Salem,ST,,,A41,20,FT,0,0,0.04,-1.0,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.000166700376868,"MULTILINESTRING ((-71.055484790999969 42.365036871000029, -71.055469054999946 42.365202827000076))","[(-71.05548479099997, 42.36503687100003), (-71.05546905499995, 42.365202827000076)]",18.503741832390745,0.0
6901,160.0,160.0,171.0,171.0,3737,,Salem,ST,,,A41,20,FT,0,0,0.025,-1.0,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.00010461150499,"MULTILINESTRING ((-71.055061683999952 42.365874923000035, -71.055005561999963 42.36596320600006))","[(-71.05506168399995, 42.365874923000035), (-71.05500556199996, 42.36596320600006)]",11.61187705387569,0.0
6902,162.0,168.0,173.0,177.0,3737,,Salem,ST,,,A41,20,FT,0,0,0.04477291,-1.0,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.000231670454729,"MULTILINESTRING ((-71.055005561999963 42.36596320600006, -71.054881609999939 42.366158928000061))","[(-71.05500556199996, 42.36596320600006), (-71.05488160999994, 42.36615892800006)]",25.71542047490519,0.36
6905,178.0,210.0,191.0,211.0,3737,,Salem,ST,,,A41,20,FT,0,0,0.149,-1.0,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.000763043081007,"MULTILINESTRING ((-71.054723548999959 42.366403226000045, -71.054296320999981 42.367035453000028))","[(-71.05472354899996, 42.366403226000045), (-71.05429632099998, 42.36703545300003)]",84.69778199177173,0.35443037974683544
6913,2.0,2.0,1.0,1.0,3744,,Salt,LN,,,A41,15,,0,0,0.111,0.111,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.000523014661245,"MULTILINESTRING ((-71.056953496999938 42.361020390000078, -71.056872695999971 42.36103379900004, -71.05644504199995 42.361141914000029))","[(-71.05695349699994, 42.36102039000008), (-71.05687269599997, 42.36103379900004), (-71.05644504199995, 42.36114191400003)]",58.05462739820773,0.2391304347826087
6917,,,2.0,2.0,3748,,San Juan,ST,,,A41,20,FT,0,0,0.07916438,-1.0,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.000444416321579,"MULTILINESTRING ((-71.072744702999955 42.340850686000067, -71.073082581999984 42.341139379000026))","[(-71.07274470299996, 42.34085068600007), (-71.07308258199998, 42.341139379000026)]",49.330211695231476,0.21428571428571427
6918,57.0,59.0,58.0,60.0,3748,,San Juan,ST,,,A41,20,FT,0,0,0.07921102,-1.0,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.000446203460277,"MULTILINESTRING ((-71.074338632999968 42.340307080000059, -71.07399610899995 42.340021117000049))","[(-71.07433863299997, 42.34030708000006), (-71.07399610899995, 42.34002111700005)]",49.52858409077955,0.23809523809523808
7045,2.0,6.0,1.0,7.0,3822,,Sentry Hill,PL,,,A71,5,N,0,0,-1.0,-1.0,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.000374304163844,"MULTILINESTRING ((-71.069358116999979 42.359501707000049, -71.069413547999943 42.359871884000029))","[(-71.06935811699998, 42.35950170700005), (-71.06941354799994, 42.35987188400003)]",41.547762186650914,0.29894179894179895
7089,2.0,10.0,1.0,11.0,3847,,Sheafe,ST,,,A41,15,FT,0,0,0.123,-1.0,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.000537654515281,"MULTILINESTRING ((-71.055005561999963 42.36596320600006, -71.055502039999965 42.36616956000006))","[(-71.05500556199996, 42.36596320600006), (-71.05550203999996, 42.36616956000006)]",59.67965119619245,0.34782608695652173
7100,52.0,98.0,51.0,99.0,3860,,Silber,WAY,,,A41,15,,0,0,0.124,0.124,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.000454077485824,"MULTILINESTRING ((-71.100368015999948 42.350316976000045, -71.100360269999953 42.35037182800005, -71.100274572999979 42.350761190000071))","[(-71.10036801599995, 42.350316976000045), (-71.10036026999995, 42.35037182800005), (-71.10027457299998, 42.35076119000007)]",50.40260092643072,0.22448979591836735
7139,2.0,8.0,1.0,7.0,3901,,Smith,CT,,,A41,15,,0,0,0.114,0.114,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.000566836369414,"MULTILINESTRING ((-71.065068563999944 42.360059376000038, -71.065597787999934 42.360039424000036, -71.06563499799995 42.360038022000026))","[(-71.06506856399994, 42.36005937600004), (-71.06559778799993, 42.360039424000036), (-71.06563499799995, 42.360038022000026)]",62.91883700490617,0.24444444444444444
7166,1.0,3.0,2.0,4.0,3904,,Snelling,PL,,,A70,1,N,0,0,0.0,0.0,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.000329062872167,"MULTILINESTRING ((-71.055083339999953 42.366545132000056, -71.054903147999937 42.366820474000065))","[(-71.05508333999995, 42.366545132000056), (-71.05490314799994, 42.366820474000065)]",36.52597881053587,0.28125
7167,2.0,2.0,1.0,1.0,5237,,Snow,PL,,,A41,15,,0,0,0.197,0.197,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.000893434731224,"MULTILINESTRING ((-71.058424634999938 42.355050338000069, -71.059242667999968 42.355409570000063))","[(-71.05842463499994, 42.35505033800007), (-71.05924266799997, 42.35540957000006)]",99.17125516589066,0.358974358974359
7169,17.0,1.0,18.0,2.0,3906,,Snow Hill,ST,,,A41,20,FT,0,0,0.10384928,-1.0,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.000501569686749,"MULTILINESTRING ((-71.056522332999975 42.366313446000049, -71.056515177999984 42.365882597000052, -71.056514978999985 42.365811936000057))","[(-71.05652233299998, 42.36631344600005), (-71.05651517799998, 42.36588259700005), (-71.05651497899999, 42.36581193600006)]",55.6742352291248,0.35185185185185186
7170,23.0,19.0,24.0,20.0,3906,,Snow Hill,ST,,,A41,20,FT,0,0,0.06279319,-1.0,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.000303279177351,"MULTILINESTRING ((-71.056527144999961 42.366616687000032, -71.056522332999975 42.366313446000049))","[(-71.05652714499996, 42.36661668700003), (-71.05652233299998, 42.36631344600005)]",33.66398868596188,0.34285714285714286
7171,41.0,25.0,40.0,26.0,3906,,Snow Hill,ST,,,A41,20,FT,0,0,0.09464163,-1.0,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.000457915871103,"MULTILINESTRING ((-71.056485782999971 42.367072731000064, -71.056527144999961 42.366616687000032))","[(-71.05648578299997, 42.367072731000064), (-71.05652714499996, 42.36661668700003)]",50.82866169246177,0.36
7172,56.0,58.0,55.0,59.0,3906,,Snow Hill,ST,,,A41,20,FT,0,0,0.06037074,-1.0,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.000293391005273,"MULTILINESTRING ((-71.056410114999949 42.367771496000046, -71.056361367999955 42.368060809000042))","[(-71.05641011499995, 42.367771496000046), (-71.05636136799995, 42.36806080900004)]",32.5664015853151,0.29411764705882354
7193,2.0,2.0,1.0,1.0,742,S,Cedar,PL,,,A41,15,,0,0,0.07,0.07,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.000274684664503,"MULTILINESTRING ((-71.06790022399997 42.349710315000038, -71.067799944999933 42.349454589000061))","[(-71.06790022399997, 42.34971031500004), (-71.06779994499993, 42.34945458900006)]",30.48999775980135,0.16666666666666666
7198,2.0,60.0,1.0,59.0,3684,S,Russell,ST,,,A41,20,FT,0,0,0.368,-1.0,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.00179867546698,"MULTILINESTRING ((-71.066006831999971 42.36112556900008, -71.06598338699996 42.360430540000038, -71.065953109999953 42.359417171000075, -71.065946784999937 42.359327965000034))","[(-71.06600683199997, 42.36112556900008), (-71.06598338699996, 42.36043054000004), (-71.06595310999995, 42.359417171000075), (-71.06594678499994, 42.359327965000034)]",199.6529768347743,0.0
7229,26.0,74.0,25.0,89.0,3919,,South,ST,,,A31,25,FT,0,0,0.06903195,-1.0,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.00042059790403,"MULTILINESTRING ((-71.057161358999963 42.352073390000044, -71.057246093999936 42.35166141600007))","[(-71.05716135899996, 42.352073390000044), (-71.05724609399994, 42.35166141600007)]",46.68636734737741,0.3829787234042553
7230,,,91.0,101.0,3919,,South,ST,,,A31,25,FT,0,0,0.01777452,-1.0,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.00010815269345,"MULTILINESTRING ((-71.057246093999936 42.35166141600007, -71.057266259999949 42.351555160000032))","[(-71.05724609399994, 42.35166141600007), (-71.05726625999995, 42.35155516000003)]",12.004948972981431,0.0
7238,2.0,8.0,1.0,9.0,3956,,Spruce,PL,,,A41,15,,0,0,0.121,0.121,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.000284632415438,"MULTILINESTRING ((-71.067804111999976 42.357101956000065, -71.06775889499994 42.357142174000046, -71.06753919099998 42.357186432000049))","[(-71.06780411199998, 42.357101956000065), (-71.06775889499994, 42.357142174000046), (-71.06753919099998, 42.35718643200005)]",31.594198113584028,0.22796352583586627
7247,58.0,84.0,53.0,83.0,3706,,Saint Botolph,ST,,,A41,20,,0,0,0.158,0.158,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.000858778394217,"MULTILINESTRING ((-71.079579772999978 42.345894830000077, -71.079800439999985 42.345708823000052, -71.080238872999985 42.345344303000047))","[(-71.07957977299998, 42.34589483000008), (-71.07980043999999, 42.34570882300005), (-71.08023887299998, 42.34534430300005)]",95.3244017581215,0.35365853658536583
7248,86.0,98.0,85.0,99.0,3706,,Saint Botolph,ST,,,A41,20,,0,0,0.152,0.152,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.000870311532482,"MULTILINESTRING ((-71.080238872999985 42.345344303000047, -71.080916877999982 42.344798637000054))","[(-71.08023887299998, 42.34534430300005), (-71.08091687799998, 42.34479863700005)]",96.60458010546716,0.3170731707317073
7249,100.0,116.0,101.0,119.0,3706,,Saint Botolph,ST,,,A41,20,,0,0,0.151,0.151,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.000813082332319,"MULTILINESTRING ((-71.080916877999982 42.344798637000054, -71.081541548999951 42.344278167000027))","[(-71.08091687799998, 42.34479863700005), (-71.08154154899995, 42.34427816700003)]",90.25213888740366,0.2692307692307692
7250,118.0,134.0,121.0,135.0,3706,,Saint Botolph,ST,,,A41,20,,0,0,0.148,0.148,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.000831755067944,"MULTILINESTRING ((-71.081541548999951 42.344278167000027, -71.081847703999983 42.344024767000064, -71.082181987999945 42.343747456000074))","[(-71.08154154899995, 42.34427816700003), (-71.08184770399998, 42.344024767000064), (-71.08218198799995, 42.343747456000074)]",92.32481254172859,0.25316455696202533
